Model:	LI-7810
SN:	TG10-01205
Software Version:	2.0.25
Timestamp:	2022-07-01 10:25:20
Timezone:	US/Alaska
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	¡ÆC	kPa	¡ÆC		¥ìsecs	¡ÆC	counts	¡ÆC	V	CHK
DATA	1656886742	273144960	1092	256	2022-07-03	14:19:02	nan	nan	nan	101.427	25.5418	101.941	39.7021	0	0	26.1852	-16000	0	23.8824	111
DATA	1656886743	773144960	1098	256	2022-07-03	14:19:03	nan	nan	nan	101.427	25.5678	101.941	39.7028	0	0	26.2137	-16000	0	23.8824	136
DATA	1656886744	23144960	1099	256	2022-07-03	14:19:04	nan	nan	nan	101.425	25.5756	101.94	39.7036	0	0	26.2227	-16000	0	23.8824	 24
DATA	1656886745	273144960	1104	256	2022-07-03	14:19:05	nan	nan	nan	101.425	25.5972	101.941	39.7044	0	0	26.2475	-16000	0	23.8824	121
DATA	1656886752	772923946	1134	256	2022-07-03	14:19:12	nan	nan	nan	101.424	25.733	101.94	39.709	0	0	26.398	-16000	0	23.8824	188
DATA	1656886755	772588968	1146	256	2022-07-03	14:19:15	nan	nan	nan	101.423	25.7832	101.938	39.7105	0	0	26.4549	-16000	0	23.8828	160
DATA	1656886759	772588968	1162	256	2022-07-03	14:19:19	nan	nan	nan	101.422	25.8556	101.937	39.7132	0	0	26.5352	-16000	0	23.8828	161
DATA	1656886763	22588968	1175	256	2022-07-03	14:19:23	nan	nan	nan	101.423	25.9238	101.936	39.7152	0	0	26.6111	-16000	0	23.8824	 85
DATA	1656886764	272133111	1180	256	2022-07-03	14:19:24	nan	nan	nan	101.423	25.9454	101.936	39.7159	0	0	26.6352	-16000	0	23.8824	118
DATA	1656886765	22133111	1183	256	2022-07-03	14:19:25	nan	nan	nan	101.423	25.9554	101.936	39.7167	0	0	26.6459	-16000	0	23.8829	 81
DATA	1656886766	22133111	1187	256	2022-07-03	14:19:26	nan	nan	nan	101.422	25.9697	101.936	39.7171	0	0	26.6619	-16000	0	23.8832	 81
DATA	1656886767	22133111	1191	256	2022-07-03	14:19:27	nan	nan	nan	101.422	25.9884	101.936	39.7179	0	0	26.6825	-16000	0	23.8828	 88
DATA	1656886769	522133111	1201	256	2022-07-03	14:19:29	nan	nan	nan	101.422	26.0388	101.935	39.719	0	0	26.7384	-16000	0	23.8832	 68
DATA	1656886771	771842956	1210	256	2022-07-03	14:19:31	nan	nan	nan	101.42	26.0845	101.933	39.719	0	0	26.7882	-16000	0	23.8824	 34
DATA	1656886772	771842956	1214	256	2022-07-03	14:19:32	nan	nan	nan	101.421	26.0952	101.934	39.719	0	0	26.8004	-16000	0	23.8832	 75
DATA	1656886773	21842956	1215	256	2022-07-03	14:19:33	nan	nan	nan	101.422	26.106	101.931	39.719	0	0	26.8122	-16000	0	23.8808	219
DATA	1656886777	21842956	1231	256	2022-07-03	14:19:37	nan	nan	nan	101.419	26.1724	101.933	39.719	0	0	26.8851	-16000	0	23.8835	 41
DATA	1656886778	21842956	1235	256	2022-07-03	14:19:38	nan	nan	nan	101.42	26.1907	101.933	39.719	0	0	26.9053	-16000	0	23.8835	245
DATA	1656886779	271459102	1240	256	2022-07-03	14:19:39	nan	nan	nan	101.418	26.22	101.931	39.719	0	0	26.9376	-16000	0	23.8824	235
DATA	1656886780	521459102	1245	256	2022-07-03	14:19:40	nan	nan	nan	101.42	26.2455	101.933	39.719	0	0	26.965	-16000	0	23.8824	224
DATA	1656886784	21459102	1259	256	2022-07-03	14:19:44	nan	nan	nan	101.419	26.3055	101.933	39.719	0	0	27.0313	-16000	0	23.8824	 17
DATA	1656886787	521199941	1273	256	2022-07-03	14:19:47	nan	nan	nan	101.419	26.3705	101.931	39.719	0	0	27.1032	-16000	0	23.8832	 82
DATA	1656886789	271199941	1280	256	2022-07-03	14:19:49	nan	nan	nan	101.418	26.4012	101.93	39.719	0	0	27.1357	-16000	0	23.8834	 40
DATA	1656886790	21199941	1283	256	2022-07-03	14:19:50	nan	nan	nan	101.418	26.4153	101.93	39.719	0	0	27.1504	-16000	0	23.8829	232
DATA	1656886792	521199941	1293	256	2022-07-03	14:19:52	nan	nan	nan	101.418	26.4626	101.93	39.719	0	0	27.2021	-16000	0	23.8832	 28
DATA	1656886794	520821094	1301	256	2022-07-03	14:19:54	nan	nan	nan	101.418	26.4949	101.929	39.719	0	0	27.2374	-16000	0	23.8835	 90
DATA	1656886797	770821094	1314	256	2022-07-03	14:19:57	nan	nan	nan	101.417	26.561	101.928	39.719	0	0	27.3105	-16000	0	23.8824	 34
DATA	1656886801	20579099	1327	256	2022-07-03	14:20:01	nan	nan	nan	101.417	26.6205	101.927	39.719	0	0	27.3743	-16000	0	23.8824	 16
DATA	1656886802	770579099	1334	256	2022-07-03	14:20:02	nan	nan	nan	101.417	26.6497	101.927	39.719	0	0	27.4053	-16000	0	23.8834	 85
DATA	1656886804	770579099	1342	256	2022-07-03	14:20:04	nan	nan	nan	101.416	26.6842	101.927	39.719	0	0	27.4434	-16000	0	23.8832	 82
DATA	1656886806	20579099	1347	256	2022-07-03	14:20:06	nan	nan	nan	101.414	26.7141	101.927	39.719	0	0	27.4753	-16000	0	23.8824	 27
DATA	1656886808	770222902	1358	256	2022-07-03	14:20:08	nan	nan	nan	101.415	26.7601	101.925	39.719	0	0	27.5244	-16000	0	23.8834	 68
DATA	1656886809	770222902	1362	256	2022-07-03	14:20:09	nan	nan	nan	101.415	26.7765	101.924	39.719	0	0	27.542	-16000	0	23.8835	 24
DATA	1656886812	770222902	1374	256	2022-07-03	14:20:12	nan	nan	nan	101.414	26.8322	101.925	39.719	0	0	27.6029	-16000	0	23.8835	 59
DATA	1656886813	20222902	1375	256	2022-07-03	14:20:13	nan	nan	nan	101.412	26.8449	101.925	39.719	0	0	27.6167	-16000	0	23.8824	 11
DATA	1656886814	270222902	1380	256	2022-07-03	14:20:14	nan	nan	nan	101.414	26.8663	101.923	39.719	0	0	27.6392	-16000	0	23.8839	 68
DATA	1656886815	520222902	1385	256	2022-07-03	14:20:15	nan	nan	nan	101.414	26.8916	101.923	39.7198	0	0	27.6664	-16000	0	23.8839	132
DATA	1656886816	519795894	1389	256	2022-07-03	14:20:16	nan	nan	nan	101.414	26.9005	101.923	39.719	0	0	27.6762	-16000	0	23.8828	102
DATA	1656886819	19795894	1399	256	2022-07-03	14:20:19	nan	nan	nan	101.414	26.9526	101.922	39.7194	0	0	27.7311	-16000	0	23.8824	102
DATA	1656886820	519795894	1405	256	2022-07-03	14:20:20	nan	nan	nan	101.413	26.9803	101.923	39.7194	0	0	27.7616	-16000	0	23.8832	132
DATA	1656886821	269795894	1408	256	2022-07-03	14:20:21	nan	nan	nan	101.413	26.9921	101.922	39.7198	0	0	27.7747	-16000	0	23.8834	150
DATA	1656886823	19795894	1415	256	2022-07-03	14:20:23	nan	nan	nan	101.412	27.0243	101.922	39.7198	0	0	27.8091	-16000	0	23.8829	 82
DATA	1656886824	269459962	1420	256	2022-07-03	14:20:24	nan	nan	nan	101.414	27.0503	101.922	39.7198	0	0	27.8367	-16000	0	23.8839	136
DATA	1656886827	519459962	1433	256	2022-07-03	14:20:27	nan	nan	nan	101.412	27.1129	101.922	39.7198	0	0	27.903	-16000	0	23.8824	 81
DATA	1656886832	519258022	1453	256	2022-07-03	14:20:32	nan	nan	nan	101.411	27.1984	101.92	39.7198	0	0	27.9951	-16000	0	23.8835	 79
DATA	1656886835	19258022	1463	256	2022-07-03	14:20:35	nan	nan	nan	101.411	27.2483	101.92	39.7198	0	0	28.0476	-16000	0	23.8832	 19
DATA	1656886837	19258022	1471	256	2022-07-03	14:20:37	nan	nan	nan	101.409	27.2817	101.919	39.7198	0	0	28.0826	-16000	0	23.8839	 92
DATA	1656886839	18826961	1479	256	2022-07-03	14:20:39	nan	nan	nan	101.41	27.3188	101.918	39.7198	0	0	28.1231	-16000	0	23.8839	 52
DATA	1656886840	18826961	1483	256	2022-07-03	14:20:40	nan	nan	nan	101.41	27.3374	101.918	39.7198	0	0	28.1429	-16000	0	23.8835	 33
DATA	1656886841	18826961	1487	256	2022-07-03	14:20:41	nan	nan	nan	101.41	27.3562	101.918	39.7198	0	0	28.1628	-16000	0	23.8835	 39
DATA	1656886842	768826961	1494	256	2022-07-03	14:20:42	nan	nan	nan	101.409	27.3894	101.918	39.7198	0	0	28.1979	-16000	0	23.8839	176
DATA	1656886844	18826961	1499	256	2022-07-03	14:20:44	nan	nan	nan	101.409	27.4182	101.917	39.7198	0	0	28.229	-16000	0	23.8839	 54
DATA	1656886846	768522977	1510	256	2022-07-03	14:20:46	nan	nan	nan	101.409	27.4647	101.915	39.7198	0	0	28.2774	-16000	0	23.8839	161
DATA	1656886847	268522977	1512	256	2022-07-03	14:20:47	nan	nan	nan	101.409	27.4766	101.916	39.7198	0	0	28.2907	-16000	0	23.8839	161
DATA	1656886848	768522977	1518	256	2022-07-03	14:20:48	nan	nan	nan	101.409	27.5048	101.915	39.7198	0	0	28.3198	-16000	0	23.8839	170
DATA	1656886850	18522977	1523	256	2022-07-03	14:20:50	nan	nan	nan	101.409	27.5284	101.915	39.7198	0	0	28.3446	-16000	0	23.8824	 84
DATA	1656886855	18235921	1543	256	2022-07-03	14:20:55	nan	nan	nan	101.407	27.6158	101.914	39.7198	0	0	28.4368	-16000	0	23.8839	 94
DATA	1656886857	768235921	1554	256	2022-07-03	14:20:57	nan	nan	nan	101.408	27.6697	101.912	39.7198	0	0	28.4941	-16000	0	23.8834	159
DATA	1656886861	17891883	1567	256	2022-07-03	14:21:01	nan	nan	nan	101.405	27.734	101.912	39.7198	0	0	28.5622	-16000	0	23.8839	 39
DATA	1656886862	17891883	1571	256	2022-07-03	14:21:02	nan	nan	nan	101.406	27.745	101.912	39.7198	0	0	28.5734	-16000	0	23.8835	 39
DATA	1656886863	267891883	1576	256	2022-07-03	14:21:03	nan	nan	nan	101.405	27.7758	101.912	39.7198	0	0	28.6044	-16000	0	23.8839	158
DATA	1656886864	517891883	1581	256	2022-07-03	14:21:04	nan	nan	nan	101.405	27.8003	101.912	39.7198	0	0	28.6314	-16000	0	23.8839	138
DATA	1656886865	17891883	1583	256	2022-07-03	14:21:05	nan	nan	nan	101.405	27.8066	101.912	39.7198	0	0	28.638	-16000	0	23.8832	 46
DATA	1656886867	517891883	1593	256	2022-07-03	14:21:07	nan	nan	nan	101.406	27.852	101.911	39.7198	0	0	28.6851	-16000	0	23.8839	109
DATA	1656886871	517465114	1609	256	2022-07-03	14:21:11	nan	nan	nan	101.404	27.9218	101.91	39.7198	0	0	28.7589	-16000	0	23.8839	 92
DATA	1656886873	17465114	1615	256	2022-07-03	14:21:13	nan	nan	nan	101.405	27.9553	101.909	39.7198	0	0	28.7938	-16000	0	23.8832	 90
DATA	1656886876	17220020	1627	256	2022-07-03	14:21:16	nan	nan	nan	101.405	28.0052	101.908	39.7198	0	0	28.8459	-16000	0	23.8839	 75
DATA	1656886880	17220020	1643	256	2022-07-03	14:21:20	nan	nan	nan	101.402	28.08	101.907	39.7198	0	0	28.9242	-16000	0	23.8839	211
DATA	1656886881	17220020	1647	256	2022-07-03	14:21:21	nan	nan	nan	101.402	28.0986	101.907	39.7198	0	0	28.9438	-16000	0	23.8835	 75
DATA	1656886882	767220020	1654	256	2022-07-03	14:21:22	nan	nan	nan	101.403	28.1341	101.908	39.7198	0	0	28.9805	-16000	0	23.8834	120
DATA	1656886884	266767978	1660	256	2022-07-03	14:21:24	nan	nan	nan	101.402	28.1636	101.904	39.7198	0	0	29.0109	-16000	0	23.8839	149
DATA	1656886885	766767978	1666	256	2022-07-03	14:21:25	nan	nan	nan	101.403	28.1913	101.906	39.7198	0	0	29.0401	-16000	0	23.8839	158
DATA	1656886889	766767978	1682	256	2022-07-03	14:21:29	nan	nan	nan	101.401	28.2612	101.905	39.7198	0	0	29.1134	-16000	0	23.8839	162
DATA	1656886890	16767978	1683	256	2022-07-03	14:21:30	nan	nan	nan	101.4	28.2726	101.905	39.7198	0	0	29.1255	-16000	0	23.8824	250
DATA	1656886894	766453027	1702	256	2022-07-03	14:21:34	nan	nan	nan	101.399	28.356	101.903	39.7198	0	0	29.2118	-16000	0	23.8839	 96
DATA	1656886895	766453027	1706	256	2022-07-03	14:21:35	nan	nan	nan	101.4	28.3728	101.903	39.7198	0	0	29.2291	-16000	0	23.8839	 45
DATA	1656886901	16181945	1727	256	2022-07-03	14:21:41	nan	nan	nan	101.399	28.4765	101.902	39.7198	0	0	29.3363	-16000	0	23.8839	 95
DATA	1656886902	766181945	1734	256	2022-07-03	14:21:42	nan	nan	nan	101.398	28.5055	101.901	39.7198	0	0	29.3667	-16000	0	23.8845	150
DATA	1656886903	16181945	1735	256	2022-07-03	14:21:43	nan	nan	nan	101.399	28.5134	101.902	39.7198	0	0	29.375	-16000	0	23.8824	 35
DATA	1656886904	766181945	1742	256	2022-07-03	14:21:44	nan	nan	nan	101.399	28.5427	101.901	39.7198	0	0	29.4056	-16000	0	23.8839	153
DATA	1656886906	265777111	1748	256	2022-07-03	14:21:46	nan	nan	nan	101.398	28.5728	101.902	39.7198	0	0	29.4363	-16000	0	23.8847	157
DATA	1656886909	765777111	1762	256	2022-07-03	14:21:49	nan	nan	nan	101.396	28.637	101.899	39.7198	0	0	29.5032	-16000	0	23.8839	118
DATA	1656886910	15777111	1763	256	2022-07-03	14:21:50	nan	nan	nan	101.397	28.6453	101.899	39.7198	0	0	29.5114	-16000	0	23.8839	 95
DATA	1656886911	265777111	1768	256	2022-07-03	14:21:51	nan	nan	nan	101.397	28.667	101.9	39.7198	0	0	29.5344	-16000	0	23.8839	  2
DATA	1656886912	265777111	1772	256	2022-07-03	14:21:52	nan	nan	nan	101.397	28.6794	101.899	39.7198	0	0	29.5468	-16000	0	23.8843	169
DATA	1656886913	15777111	1775	256	2022-07-03	14:21:53	nan	nan	nan	101.397	28.6962	101.899	39.7198	0	0	29.5636	-16000	0	23.8845	115
DATA	1656886914	765413999	1782	256	2022-07-03	14:21:54	nan	nan	nan	101.397	28.7283	101.899	39.7198	0	0	29.5973	-16000	0	23.8839	190
DATA	1656886916	15413999	1787	256	2022-07-03	14:21:56	nan	nan	nan	101.395	28.7579	101.899	39.7198	0	0	29.6274	-16000	0	23.8855	138
DATA	1656886917	15413999	1791	256	2022-07-03	14:21:57	nan	nan	nan	101.396	28.7683	101.898	39.7198	0	0	29.6392	-16000	0	23.8847	133
DATA	1656886919	15413999	1799	256	2022-07-03	14:21:59	nan	nan	nan	101.395	28.8046	101.899	39.7198	0	0	29.6759	-16000	0	23.8843	142
DATA	1656886924	15146970	1819	256	2022-07-03	14:22:04	nan	nan	nan	101.395	28.8981	101.896	39.7198	0	0	29.7723	-16000	0	23.8843	111
DATA	1656886927	15146970	1831	256	2022-07-03	14:22:07	nan	nan	nan	101.395	28.953	101.895	39.7198	0	0	29.829	-16000	0	23.8847	  9
DATA	1656886928	15146970	1835	256	2022-07-03	14:22:08	nan	nan	nan	101.395	28.9719	101.894	39.7198	0	0	29.8483	-16000	0	23.8851	118
DATA	1656886930	514739036	1845	256	2022-07-03	14:22:10	nan	nan	nan	101.394	29.0233	101.896	39.7198	0	0	29.9005	-16000	0	23.8847	138
DATA	1656886932	764739036	1854	256	2022-07-03	14:22:12	nan	nan	nan	101.394	29.0671	101.894	39.7198	0	0	29.9456	-16000	0	23.8839	164
DATA	1656886936	14513969	1867	256	2022-07-03	14:22:16	nan	nan	nan	101.394	29.1269	101.892	39.7198	0	0	30.0071	-16000	0	23.8839	 99
DATA	1656886937	14513969	1871	256	2022-07-03	14:22:17	nan	nan	nan	101.393	29.1397	101.893	39.7198	0	0	30.0198	-16000	0	23.8847	107
DATA	1656886945	764336109	1906	256	2022-07-03	14:22:25	nan	nan	nan	101.392	29.3041	101.889	39.7198	0	0	30.1879	-16000	0	23.885	 98
DATA	1656886948	264336109	1916	256	2022-07-03	14:22:28	nan	nan	nan	101.391	29.353	101.89	39.7198	0	0	30.2388	-16000	0	23.8855	 47
DATA	1656886950	264336109	1924	256	2022-07-03	14:22:30	nan	nan	nan	101.391	29.386	101.888	39.7198	0	0	30.2721	-16000	0	23.8851	 80
DATA	1656886951	263731956	1928	256	2022-07-03	14:22:31	nan	nan	nan	101.391	29.4045	101.889	39.7198	0	0	30.2914	-16000	0	23.8855	147
DATA	1656886954	263731956	1940	256	2022-07-03	14:22:34	nan	nan	nan	101.391	29.4595	101.888	39.7198	0	0	30.347	-16000	0	23.8851	102
DATA	1656886956	263731956	1948	256	2022-07-03	14:22:36	nan	nan	nan	101.389	29.497	101.887	39.7198	0	0	30.3851	-16000	0	23.8847	125
DATA	1656886957	13731956	1951	256	2022-07-03	14:22:37	nan	nan	nan	101.389	29.5134	101.887	39.7198	0	0	30.4015	-16000	0	23.8845	 98
DATA	1656886959	513427019	1961	256	2022-07-03	14:22:39	nan	nan	nan	101.387	29.5622	101.887	39.7198	0	0	30.4517	-16000	0	23.8855	156
DATA	1656886960	13427019	1963	256	2022-07-03	14:22:40	nan	nan	nan	101.388	29.5701	101.885	39.7198	0	0	30.4601	-16000	0	23.8847	 81
DATA	1656886965	263427019	1984	256	2022-07-03	14:22:45	nan	nan	nan	101.387	29.67	101.885	39.7198	0	0	30.5623	-16000	0	23.8839	 58
DATA	1656886967	263056039	1992	256	2022-07-03	14:22:47	nan	nan	nan	101.387	29.7013	101.885	39.7198	0	0	30.5936	-16000	0	23.8855	160
DATA	1656886968	13056039	1995	256	2022-07-03	14:22:48	nan	nan	nan	101.387	29.7167	101.885	39.7198	0	0	30.6092	-16000	0	23.8855	114
DATA	1656886969	513056039	2001	256	2022-07-03	14:22:49	nan	nan	nan	101.386	29.7463	101.884	39.7198	0	0	30.6402	-16000	0	23.8847	141
DATA	1656886976	762837886	2030	256	2022-07-03	14:22:56	nan	nan	nan	101.386	29.8821	101.882	39.7198	0	0	30.7768	-16000	0	23.8855	174
DATA	1656886977	262837886	2032	256	2022-07-03	14:22:57	nan	nan	nan	101.386	29.89	101.881	39.7198	0	0	30.7849	-16000	0	23.8847	 75
DATA	1656886978	12837886	2035	256	2022-07-03	14:22:58	nan	nan	nan	101.385	29.9016	101.882	39.7198	0	0	30.7974	-16000	0	23.885	 65
DATA	1656886979	12837886	2039	256	2022-07-03	14:22:59	nan	nan	nan	101.385	29.9176	101.882	39.7198	0	0	30.8139	-16000	0	23.8851	121
DATA	1656886980	512837886	2045	256	2022-07-03	14:23:00	nan	nan	nan	101.386	29.9502	101.882	39.7198	0	0	30.8472	-16000	0	23.8855	148
DATA	1656886981	12358903	2047	256	2022-07-03	14:23:01	nan	nan	nan	101.385	29.96	101.881	39.7198	0	0	30.8566	-16000	0	23.8847	249
DATA	1656886982	12358903	2051	256	2022-07-03	14:23:02	nan	nan	nan	101.384	29.9744	101.88	39.7198	0	0	30.8708	-16000	0	23.8851	 38
DATA	1656886985	12358903	2063	256	2022-07-03	14:23:05	nan	nan	nan	101.384	30.0293	101.88	39.7198	0	0	30.9262	-16000	0	23.8851	 25
DATA	1656886989	762156963	2082	256	2022-07-03	14:23:09	nan	nan	nan	101.382	30.1195	101.88	39.7198	0	0	31.0185	-16000	0	23.8855	 96
DATA	1656886990	262156963	2084	256	2022-07-03	14:23:10	nan	nan	nan	101.382	30.1313	101.88	39.7198	0	0	31.0295	-16000	0	23.8847	 72
DATA	1656886991	512156963	2089	256	2022-07-03	14:23:11	nan	nan	nan	101.382	30.1561	101.877	39.7198	0	0	31.0549	-16000	0	23.8839	139
DATA	1656886994	12156963	2099	256	2022-07-03	14:23:14	nan	nan	nan	101.382	30.1999	101.877	39.7198	0	0	31.0992	-16000	0	23.8855	108
DATA	1656886996	11738061	2107	256	2022-07-03	14:23:16	nan	nan	nan	101.381	30.2319	101.878	39.7198	0	0	31.1321	-16000	0	23.8855	 70
DATA	1656886999	761738061	2122	256	2022-07-03	14:23:19	nan	nan	nan	101.381	30.3046	101.876	39.7198	0	0	31.2049	-16000	0	23.885	 84
DATA	1656887001	761738061	2130	256	2022-07-03	14:23:21	nan	nan	nan	101.379	30.3397	101.876	39.7198	0	0	31.2404	-16000	0	23.8855	115
DATA	1656887003	11738061	2135	256	2022-07-03	14:23:23	nan	nan	nan	101.379	30.3678	101.874	39.7198	0	0	31.2691	-16000	0	23.8839	 74
DATA	1656887004	261339902	2140	256	2022-07-03	14:23:24	nan	nan	nan	101.379	30.3926	101.874	39.7198	0	0	31.2938	-16000	0	23.8855	126
DATA	1656887005	511339902	2145	256	2022-07-03	14:23:25	nan	nan	nan	101.381	30.4141	101.876	39.7198	0	0	31.3159	-16000	0	23.8839	114
DATA	1656887009	511339902	2161	256	2022-07-03	14:23:29	nan	nan	nan	101.379	30.4828	101.873	39.7198	0	0	31.3848	-16000	0	23.8851	135
DATA	1656887010	11339902	2163	256	2022-07-03	14:23:30	nan	nan	nan	101.379	30.497	101.875	39.7198	0	0	31.3985	-16000	0	23.8847	 27
DATA	1656887013	11020898	2175	256	2022-07-03	14:23:33	nan	nan	nan	101.378	30.5463	101.871	39.7198	0	0	31.4484	-16000	0	23.8855	 72
DATA	1656887015	261020898	2184	256	2022-07-03	14:23:35	nan	nan	nan	101.377	30.5942	101.872	39.7198	0	0	31.498	-16000	0	23.8855	 86
DATA	1656887016	11020898	2187	256	2022-07-03	14:23:36	nan	nan	nan	101.378	30.6044	101.871	39.7198	0	0	31.5079	-16000	0	23.8855	 78
DATA	1656887017	261020898	2192	256	2022-07-03	14:23:37	nan	nan	nan	101.376	30.632	101.871	39.7198	0	0	31.535	-16000	0	23.8855	 22
DATA	1656887021	760689020	2210	256	2022-07-03	14:23:41	nan	nan	nan	101.376	30.7122	101.87	39.7198	0	0	31.6156	-16000	0	23.8855	 58
DATA	1656887023	10689020	2215	256	2022-07-03	14:23:43	nan	nan	nan	101.377	30.737	101.871	39.7198	0	0	31.6416	-16000	0	23.8839	 15
DATA	1656887024	260689020	2220	256	2022-07-03	14:23:44	nan	nan	nan	101.376	30.7618	101.869	39.7198	0	0	31.6663	-16000	0	23.8855	129
DATA	1656887026	260360002	2228	256	2022-07-03	14:23:46	nan	nan	nan	101.376	30.7914	101.869	39.7198	0	0	31.6954	-16000	0	23.8855	129
DATA	1656887028	260360002	2236	256	2022-07-03	14:23:48	nan	nan	nan	101.376	30.8273	101.869	39.7198	0	0	31.7311	-16000	0	23.8855	119
DATA	1656887029	510360002	2241	256	2022-07-03	14:23:49	nan	nan	nan	101.376	30.8576	101.867	39.7198	0	0	31.7624	-16000	0	23.8855	126
DATA	1656887030	10360002	2243	256	2022-07-03	14:23:50	nan	nan	nan	101.375	30.8641	101.866	39.7198	0	0	31.7686	-16000	0	23.8847	 59
DATA	1656887033	260083913	2256	256	2022-07-03	14:23:53	nan	nan	nan	101.374	30.926	101.866	39.7198	0	0	31.8313	-16000	0	23.8855	 73
DATA	1656887035	10083913	2263	256	2022-07-03	14:23:55	nan	nan	nan	101.375	30.9549	101.868	39.7198	0	0	31.8596	-16000	0	23.8855	 94
DATA	1656887037	10083913	2271	256	2022-07-03	14:23:57	nan	nan	nan	101.373	30.988	101.867	39.7198	0	0	31.893	-16000	0	23.8851	240
DATA	1656887039	260083913	2280	256	2022-07-03	14:23:59	nan	nan	nan	101.372	31.038	101.864	39.7198	0	0	31.9423	-16000	0	23.8855	 76
DATA	1656887041	509650945	2289	256	2022-07-03	14:24:01	nan	nan	nan	101.374	31.0777	101.864	39.7198	0	0	31.9832	-16000	0	23.8855	141
DATA	1656887043	9650945	2295	256	2022-07-03	14:24:03	nan	nan	nan	101.375	31.1038	101.866	39.7198	0	0	32.0095	-16000	0	23.8855	 28
DATA	1656887044	9650945	2299	256	2022-07-03	14:24:04	nan	nan	nan	101.373	31.1176	101.865	39.7198	0	0	32.0233	-16000	0	23.8855	 28
DATA	1656887045	9650945	2303	256	2022-07-03	14:24:05	nan	nan	nan	101.372	31.1353	101.864	39.7198	0	0	32.0403	-16000	0	23.8859	 14
DATA	1656887046	259650945	2308	256	2022-07-03	14:24:06	nan	nan	nan	101.372	31.1649	101.864	39.7198	0	0	32.0695	-16000	0	23.8855	141
DATA	1656887048	759367942	2318	256	2022-07-03	14:24:08	nan	nan	nan	101.372	31.2092	101.864	39.7198	0	0	32.1146	-16000	0	23.8855	138
DATA	1656887050	9367942	2323	256	2022-07-03	14:24:10	nan	nan	nan	101.371	31.2352	101.861	39.7198	0	0	32.1416	-16000	0	23.8855	  7
DATA	1656887054	259367942	2340	256	2022-07-03	14:24:14	nan	nan	nan	101.371	31.3126	101.862	39.7198	0	0	32.2181	-16000	0	23.8855	118
DATA	1656887055	758991003	2346	256	2022-07-03	14:24:15	nan	nan	nan	101.371	31.3374	101.86	39.7198	0	0	32.2428	-16000	0	23.8855	 80
DATA	1656887057	258991003	2352	256	2022-07-03	14:24:17	nan	nan	nan	101.37	31.365	101.861	39.7198	0	0	32.2704	-16000	0	23.8863	 21
DATA	1656887058	508991003	2357	256	2022-07-03	14:24:18	nan	nan	nan	101.371	31.39	101.861	39.7198	0	0	32.296	-16000	0	23.8855	238
DATA	1656887059	8991003	2359	256	2022-07-03	14:24:19	nan	nan	nan	101.37	31.3972	101.859	39.7198	0	0	32.3034	-16000	0	23.8863	244
DATA	1656887064	8785963	2379	256	2022-07-03	14:24:24	nan	nan	nan	101.369	31.4842	101.859	39.7198	0	0	32.3895	-16000	0	23.8859	 71
DATA	1656887065	258785963	2384	256	2022-07-03	14:24:25	nan	nan	nan	101.369	31.5136	101.857	39.7198	0	0	32.4185	-16000	0	23.8855	156
DATA	1656887066	758785963	2390	256	2022-07-03	14:24:26	nan	nan	nan	101.369	31.5396	101.858	39.7198	0	0	32.4448	-16000	0	23.8855	171
DATA	1656887075	8418083	2423	256	2022-07-03	14:24:35	nan	nan	nan	101.368	31.6916	101.856	39.7198	0	0	32.5975	-16000	0	23.8855	 48
DATA	1656887076	8418083	2427	256	2022-07-03	14:24:36	nan	nan	nan	101.367	31.7041	101.855	39.7198	0	0	32.6091	-16000	0	23.8859	 36
DATA	1656887079	258008003	2440	256	2022-07-03	14:24:39	nan	nan	nan	101.366	31.7689	101.854	39.7198	0	0	32.6739	-16000	0	23.8855	148
DATA	1656887080	508008003	2445	256	2022-07-03	14:24:40	nan	nan	nan	101.368	31.7936	101.854	39.7198	0	0	32.6986	-16000	0	23.8855	136
DATA	1656887082	8008003	2451	256	2022-07-03	14:24:42	nan	nan	nan	101.366	31.818	101.854	39.7198	0	0	32.7229	-16000	0	23.8863	224
DATA	1656887083	508008003	2457	256	2022-07-03	14:24:43	nan	nan	nan	101.366	31.8459	101.853	39.7198	0	0	32.7504	-16000	0	23.8863	129
DATA	1656887085	8008003	2463	256	2022-07-03	14:24:45	nan	nan	nan	101.366	31.8732	101.853	39.7198	0	0	32.778	-16000	0	23.8863	237
DATA	1656887089	257596969	2480	256	2022-07-03	14:24:49	nan	nan	nan	101.364	31.9534	101.853	39.7198	0	0	32.858	-16000	0	23.8855	122
